objectid,wd17cd,ward_name,bng_e,bng_n,lng,lat,st_areashape,st_lengthshape
1538,E05001825,Berridge,456207,342414,-1.16438997,52.97615051,0.000329002,0.072164772
1539,E05001826,Bestwood,456379,345188,-1.16134,53.00106812,0.000394131,0.108615823
1540,E05001827,Bilborough,452334,341377,-1.22222996,52.96722031,0.000685138,0.172494958
1541,E05001828,Bridge,457097,338624,-1.15180004,52.9419899,0.000605301,0.140140997
1542,E05001829,Bulwell,453510,345382,-1.20405996,53.00310898,0.000718937,0.146613254
1543,E05001830,Bulwell Forest,455067,345590,-1.18081999,53.00482178,0.00044384,0.101539262
1544,E05001831,Clifton North,455707,335334,-1.17305005,52.91257095,0.000615457,0.137083153
1545,E05001832,Clifton South,454734,334015,-1.18772995,52.90081024,0.00058142,0.13792833
1546,E05001833,Dales,459895,339951,-1.10993004,52.95362091,0.000689216,0.148691602
1547,E05001834,Dunkirk and Lenton,455063,337575,-1.18224001,52.93278122,0.000697111,0.155441448
1548,E05001835,Leen Valley,454208,341292,-1.19433999,52.96627045,0.000407503,0.119278704
1549,E05001836,Mapperley,458125,342181,-1.13586998,52.97386169,0.000483286,0.135120928
1550,E05001837,Radford and Park,455588,340264,-1.17396998,52.95689011,0.000322128,0.095118344
1551,E05001838,St Ann's,458164,340631,-1.13557005,52.95991898,0.00034016,0.098544892
1552,E05001839,Sherwood,457321,343731,-1.14757001,52.98786926,0.000426903,0.124560734
1553,E05001840,Wollaton East and Lenton Abbey,453989,338299,-1.19809997,52.93938828,0.000384884,0.118787059
1554,E05001841,Wollaton West,452418,339432,-1.22128999,52.94972992,0.000741364,0.135936529
1555,E05001935,Abbey,375104,164970,-2.35911989,51.38322067,0.000123174,0.052152358
1556,E05001936,Bathavon North,374723,168974,-2.3648901,51.4192009,0.006146778,0.636447824
1557,E05001937,Bathavon South,375767,158975,-2.34919,51.32934189,0.004539792,0.539392813
1558,E05001938,Bathavon West,370878,162323,-2.41963005,51.3592186,0.00459878,0.473766798
1559,E05001939,Bathwick,376785,164527,-2.33493996,51.37931061,0.000423398,0.134370591
1560,E05001940,Chew Valley North,357693,163170,-2.60909009,51.36600113,0.003738427,0.521523272
1561,E05001941,Chew Valley South,358978,160399,-2.5903101,51.34117889,0.00369861,0.607753987
1562,E05001942,Clutton,361639,161072,-2.55218005,51.34741974,0.002332873,0.349059512
1563,E05001943,Combe Down,375965,162621,-2.34659004,51.36212921,0.000352827,0.145239987
1564,E05001944,Farmborough,366081,162891,-2.48857999,51.36405945,0.0046899,0.489976338
1565,E05001945,High Littleton,363508,156263,-2.52484989,51.3042984,0.0010862,0.237299242
1566,E05001946,Keynsham East,366729,167849,-2.4797399,51.40866852,0.000627944,0.147821264
1567,E05001947,Keynsham North,364450,169049,-2.51261997,51.41931915,0.000684224,0.177615804
1568,E05001948,Keynsham South,364950,167598,-2.50529003,51.40631104,0.000257697,0.080810012
1569,E05001949,Kingsmead,373865,165212,-2.37695003,51.38534164,0.000167513,0.082694598
1570,E05001950,Lambridge,376066,166719,-2.34541988,51.39899063,0.000225087,0.102095546
1571,E05001951,Lansdown,374197,166432,-2.37226009,51.39632034,0.000362202,0.124042993
1572,E05001952,Lyncombe,374439,162921,-2.36853004,51.36476135,0.00026654,0.100387347
1573,E05001953,Mendip,358194,156644,-2.60112,51.3073616,0.003337561,0.346166714
1574,E05001954,Midsomer Norton North,366679,154859,-2.47923994,51.29187012,0.000396617,0.106339416
1575,E05001955,Midsomer Norton Redfield,365896,153589,-2.49033999,51.28041077,0.000271179,0.090221567
1576,E05001956,Newbridge,372516,165618,-2.39635992,51.38891983,0.000240878,0.076143349
1577,E05001957,Odd Down,373320,162606,-2.3845799,51.36188126,0.000167788,0.089115418
1578,E05001958,Oldfield,373707,163780,-2.3791101,51.37245178,0.000124245,0.070241893
1579,E05001959,Paulton,366197,156231,-2.48627996,51.30418015,0.000840101,0.166344786
1580,E05001960,Peasedown,370225,157029,-2.42857003,51.31158066,0.000620282,0.11624194
1581,E05001961,Publow and Whitchurch,362316,165219,-2.54290009,51.38475037,0.00134415,0.325529153
1582,E05001962,Radstock,368934,154784,-2.44689012,51.2913208,0.000788331,0.212772219
1583,E05001963,Saltford,368048,167165,-2.46071005,51.40259933,0.000718685,0.152634661
1584,E05001964,Southdown,372375,163552,-2.39823008,51.37033844,0.000174227,0.079076871
1585,E05001965,Timsbury,366572,158715,-2.48112988,51.3265419,0.000607705,0.119756278
1586,E05001966,Twerton,372170,164651,-2.4012599,51.38021088,0.000199603,0.07530205
1587,E05001967,Walcot,375667,166000,-2.35110998,51.39250183,0.000112341,0.056036146
1588,E05001968,Westfield,367651,153810,-2.46519995,51.28250122,0.000308364,0.105223515
1589,E05001969,Westmoreland,373477,164445,-2.38246012,51.37842178,0.000121111,0.065398545
1590,E05001970,Weston,372990,166931,-2.38965011,51.40074921,0.000255104,0.10069731
1591,E05001971,Widcombe,375855,163834,-2.34825993,51.37303925,0.000388686,0.144705741
1592,E05002043,Almondsbury,357609,182562,-2.61262989,51.54035187,0.003146109,0.433809108
1593,E05002044,Bitton,369158,170104,-2.44500995,51.42908859,0.001487463,0.238979759
1594,E05002045,Boyd Valley,374539,174103,-2.36789989,51.46530914,0.009270642,0.700652854
1595,E05002046,Bradley Stoke Central and Stoke Lodge,361657,182154,-2.55421996,51.53696823,0.000252038,0.094685035
1596,E05002047,Bradley Stoke North,361482,182948,-2.55682993,51.54410172,0.000157284,0.074139474
1597,E05002048,Bradley Stoke South,362680,181138,-2.53936005,51.52790833,0.000211474,0.083781862
1598,E05002049,Charfield,369898,191569,-2.43620992,51.62213135,0.004179019,0.39460878
1599,E05002050,Chipping Sodbury,372705,182948,-2.39498997,51.54476166,0.000671032,0.158818567
1600,E05002051,Cotswold Edge,377649,183002,-2.32369995,51.54545975,0.010605517,0.686477599
1601,E05002052,Dodington,370772,181004,-2.42269993,51.52717972,0.000189537,0.080332378
1602,E05002053,Downend,365071,177349,-2.50451994,51.49399185,0.000342649,0.121402894
1603,E05002054,Emersons Green,366982,177203,-2.47697997,51.49279022,0.000550686,0.167840867
1604,E05002055,Filton,360267,179388,-2.57394004,51.51200867,0.000526976,0.108999267
1605,E05002056,Frampton Cotterell,366288,183513,-2.48758006,51.54949188,0.002444326,0.341180455
1606,E05002057,Frenchay and Stoke Park,361898,178488,-2.55033994,51.50402832,0.000694614,0.195298579
1607,E05002058,Hanham,364150,171724,-2.51721001,51.44335938,0.000464708,0.125595058
1608,E05002059,Kings Chase,365402,174321,-2.49944997,51.46678925,0.000251586,0.099419334
1609,E05002060,Ladden Brook,370408,186311,-2.42840004,51.57487869,0.004217838,0.434582046
1610,E05002061,Longwell Green,365726,171003,-2.49446011,51.43696976,0.000476798,0.116680967
1611,E05002062,Oldland Common,368042,171931,-2.46123004,51.44544983,0.000492329,0.153091419
1612,E05002063,Parkwall,366191,172253,-2.48790002,51.44823837,0.000238712,0.097870411
1613,E05002064,Patchway,359544,181429,-2.58459997,51.53031158,0.001122968,0.199246313
1614,E05002065,Pilning and Severn Beach,355542,184976,-2.64274001,51.56188965,0.001991288,0.302796952
1615,E05002066,Rodway,365924,175897,-2.49208999,51.48099136,0.000286137,0.125691969
1616,E05002067,Severn,361297,190476,-2.5603199,51.61177063,0.008161838,0.713692631
1617,E05002068,Siston,368026,174258,-2.46166992,51.46636963,0.001064487,0.191308939
1618,E05002069,Staple Hill,364987,175607,-2.50554991,51.47832108,0.000165208,0.070953891
1619,E05002070,Stoke Gifford,361696,180646,-2.55348992,51.52341843,0.000470389,0.120470017
1620,E05002071,Thornbury North,364494,191301,-2.51424003,51.61940002,0.001601625,0.312790447
1621,E05002072,Thornbury South and Alveston,364146,187620,-2.5188899,51.58628082,0.002022963,0.295471306
1622,E05002073,Westerleigh,372579,180412,-2.39661002,51.52194977,0.003960852,0.449490659
1623,E05002074,Winterbourne,364335,180335,-2.51541996,51.5207901,0.001381334,0.226307679
1624,E05002075,Woodstock,365190,173277,-2.50239992,51.45738983,0.000267888,0.090044889
1625,E05002076,Yate Central,370960,182194,-2.42008996,51.53789139,0.000322924,0.102808924
1626,E05002077,Yate North,371845,184116,-2.40748,51.55522156,0.00073653,0.149182296
1627,E05002078,Budshead,248031,59638,-4.14045,50.41688156,0.000580368,0.167950191
1628,E05002079,Compton,249158,56556,-4.12336016,50.38946915,0.00031303,0.119351408
1629,E05002080,Devonport,245218,55684,-4.17838001,50.38061142,0.000480831,0.205481316
1630,E05002081,Drake,248113,55331,-4.13754988,50.37818909,0.000110274,0.052831929
1631,E05002082,Efford and Lipson,250591,56269,-4.10309982,50.38726044,0.000392642,0.130458395
1632,E05002083,Eggbuckland,249157,58078,-4.12398005,50.40314865,0.000458545,0.125923865
1633,E05002084,Ham,246064,57478,-4.16723013,50.39694977,0.000425549,0.123790228
1634,E05002085,Honicknowle,245723,59360,-4.17280006,50.41378021,0.000630122,0.167627189
1635,E05002086,Moor View,250660,59291,-4.10333014,50.41442871,0.001058432,0.188587425
1636,E05002087,Peverell,247528,56417,-4.14622021,50.38779831,0.000366706,0.106714805
1637,E05002088,Plympton Chaddlewood,255661,56171,-4.03178978,50.38764191,0.000194577,0.077657627
1638,E05002089,Plympton Erle,253552,55857,-4.06130981,50.38430023,0.000515205,0.147401488
1639,E05002090,Plympton St Mary,253417,57351,-4.06378984,50.39768982,0.000694945,0.172597288
1640,E05002091,Plymstock Dunstone,252959,53132,-4.06859016,50.3596611,0.000787049,0.177199103
1641,E05002092,Plymstock Radford,251152,54053,-4.09433985,50.36748123,0.00110111,0.279294299
1642,E05002093,St Budeaux,244506,58063,-4.18938017,50.40179825,0.000410078,0.117579714
1643,E05002094,St Peter and the Waterfront,247186,54242,-4.15013981,50.36817169,0.00038796,0.227310785
1644,E05002095,Southway,249032,61394,-4.12707996,50.43291855,0.000564194,0.160896576
1645,E05002096,Stoke,246528,55514,-4.15990019,50.37942886,0.000277493,0.092905795
1646,E05002097,Sutton and Mount Gould,249334,54431,-4.12002993,50.37041855,0.000344853,0.116992325
1647,E05002098,Berry Head-with-Furzeham,293562,56364,-3.49890995,50.39746857,0.00041833,0.173531723
1648,E05002099,Blatchcombe,286266,60066,-3.60263991,50.42937851,0.001396413,0.20313945
1649,E05002100,Churston-with-Galmpton,289848,55763,-3.55097008,50.39138031,0.001251063,0.242038733
1650,E05002101,Clifton-with-Maidenway,288161,61075,-3.57628012,50.43881989,0.000180392,0.099268829
1651,E05002102,Cockington-with-Chelston,288992,63824,-3.56539011,50.46369171,0.000926306,0.151185901
1652,E05002103,Ellacombe,292046,64527,-3.52257991,50.47058105,0.000120886,0.066422712
1653,E05002104,Goodrington-with-Roselands,288309,59299,-3.5736599,50.42287827,0.000386824,0.102413373
1654,E05002105,Preston,288780,62182,-3.56788993,50.44889069,0.000390037,0.103132981
1655,E05002106,Roundham-with-Hyde,288900,60792,-3.56578994,50.436409,0.000177603,0.095911747
1656,E05002107,St Marychurch,292368,67368,-3.5188601,50.49618149,0.000697101,0.218759031
1657,E05002108,St Mary's-with-Summercombe,292054,54916,-3.51970005,50.38417816,0.000367744,0.143926932
1658,E05002109,Shiphay-with-the-Willows,289578,66373,-3.55788994,50.48670959,0.000526469,0.130102617
1659,E05002110,Tormohun,291054,64834,-3.53664994,50.47314835,0.000360506,0.147956641
1660,E05002111,Watcombe,291333,67360,-3.53344989,50.49591827,0.000248964,0.100645076
1661,E05002112,Wellswood,293074,63934,-3.50793004,50.46543884,0.000513791,0.169240788
1662,E05002113,Boscombe East,412296,91918,-1.82714999,50.72674179,0.000232652,0.093506498
1663,E05002114,Boscombe West,411240,91750,-1.84211004,50.72525024,0.000126399,0.052349804
1664,E05002115,Central,408878,91597,-1.87557995,50.72391129,0.000275742,0.079468372
1665,E05002116,East Cliff and Springbourne,410443,91804,-1.85339999,50.72574997,0.000230421,0.099774557
1666,E05002117,East Southbourne and Tuckton,415091,91594,-1.78755999,50.7237587,0.000555963,0.226751663
1667,E05002118,Kinson North,406880,96667,-1.90379,50.76953125,0.000492724,0.121712541
1668,E05002119,Kinson South,405993,95582,-1.91638994,50.75978851,0.000399223,0.102339919
1669,E05002120,Littledown and Iford,412909,93670,-1.81840003,50.74248123,0.00051,0.141863374
1670,E05002121,Moordown,409137,94982,-1.87182999,50.75434875,0.000205819,0.069288443
1671,E05002122,Queen's Park,410445,93086,-1.85334003,50.7372818,0.000293696,0.099725922
1672,E05002123,Redhill and Northbourne,408208,95814,-1.88497996,50.76184845,0.00033164,0.091129689
1673,E05002124,Strouden Park,411822,94616,-1.83378005,50.75101089,0.000457342,0.123998103
1674,E05002125,Talbot and Branksome Woods,408181,92545,-1.88542998,50.73244858,0.000434878,0.099332854
1675,E05002126,Throop and Muscliff,410056,95863,-1.85878003,50.76226044,0.000408811,0.099301048
1676,E05002127,Wallisdown and Winton West,407314,94238,-1.89768004,50.74768829,0.000306891,0.114923456
1677,E05002128,West Southbourne,413671,92194,-1.80765998,50.72919083,0.000189921,0.072346709
1678,E05002129,Westbourne and West Cliff,407670,90845,-1.89270997,50.71717072,0.000260895,0.07991428
1679,E05002130,Winton East,409086,93669,-1.87258005,50.74253845,0.000172236,0.061557092
1680,E05002193,Barnfield,508913,223831,-0.41833001,51.90238953,0.000217177,0.079617966
1681,E05002194,Biscot,508061,222392,-0.43116,51.88962173,0.000192462,0.065574887
1682,E05002195,Bramingham,507364,225869,-0.4402,51.92100906,0.000239162,0.081005829
1683,E05002196,Challney,505763,222928,-0.46438,51.89487839,0.000322566,0.102595102
1684,E05002197,Crawley,510805,221254,-0.39166999,51.87886047,0.000249788,0.092498235
1685,E05002198,Dallow,507155,221871,-0.44448,51.88510895,0.0003147,0.102495347
1686,E05002199,Farley,508060,220284,-0.43184,51.87068176,0.000442051,0.105162221
1687,E05002200,High Town,509394,222226,-0.41185001,51.88787079,0.000202718,0.083435493
1688,E05002201,Icknield,508216,224877,-0.42813,51.91193008,0.000243184,0.072608047
1689,E05002202,Leagrave,505247,224325,-0.47145,51.90753174,0.000273893,0.079233271
1690,E05002203,Lewsey,503796,223484,-0.49278,51.90024948,0.000290948,0.085705017
1691,E05002204,Limbury,507039,224445,-0.44536999,51.90827179,0.000193872,0.070360471
1692,E05002205,Northwell,506511,225330,-0.45276999,51.91632843,0.000162033,0.062270492
1693,E05002206,Round Green,510176,222710,-0.40033999,51.89207077,0.000257163,0.108426727
1694,E05002207,Saints,507361,223197,-0.44108,51.89699173,0.000242938,0.09218686
1695,E05002208,South,509454,220485,-0.41152999,51.87221146,0.000376006,0.111899115
1696,E05002209,Stopsley,510568,224279,-0.39414001,51.90608978,0.000410001,0.101291891
1697,E05002210,Sundon Park,505299,225539,-0.47031999,51.91843033,0.000268591,0.082126264
1698,E05002211,Wigmore,512186,221613,-0.37149999,51.88180923,0.000763291,0.159227114
1699,E05002212,Belfairs,583583,187494,0.64684498,51.55644989,0.000341684,0.104787742
1700,E05002213,Blenheim Park,585109,187393,0.66877902,51.5550499,0.00029345,0.091847678
1701,E05002214,Chalkwell,585918,185879,0.679636,51.54117966,0.000209897,0.065074928
1702,E05002215,Eastwood Park,583786,188981,0.65054703,51.5697403,0.000290172,0.091452793
1703,E05002216,Kursaal,589161,185613,0.72620201,51.53771973,0.000161474,0.06174689
1704,E05002217,Leigh,584422,186070,0.65818799,51.54338837,0.000195998,0.109033477
1705,E05002218,Milton,587622,185567,0.70401299,51.53781891,0.000212501,0.079696335
1706,E05002219,Prittlewell,586800,187293,0.69309002,51.55358887,0.000321893,0.106224462
1707,E05002220,St Laurence,586124,188474,0.68397498,51.56441879,0.000381199,0.111827667
1708,E05002221,St. Luke's,588870,187438,0.72298998,51.55421066,0.000455183,0.123152144
1709,E05002222,Shoeburyness,594006,185381,0.79584903,51.53398895,0.000492958,0.145658671
1710,E05002223,Southchurch,591027,186871,0.75375801,51.54838943,0.000602792,0.119616324
1711,E05002224,Thorpe,590800,185096,0.74952698,51.53252029,0.000355479,0.097106126
1712,E05002225,Victoria,588017,186416,0.71015501,51.54531097,0.000208375,0.073510372
1713,E05002226,Westborough,586431,186616,0.687415,51.54763031,0.000118872,0.055770606
1714,E05002227,West Leigh,582908,186492,0.63659799,51.54766846,0.000396281,0.141547918
1715,E05002228,West Shoebury,592689,185306,0.77684301,51.53377151,0.000371419,0.11262011
1716,E05002229,Aveley and Uplands,556293,181011,0.25066301,51.50642014,0.00129843,0.227436302
1717,E05002230,Belhus,559221,181173,0.29289001,51.507061,0.000812885,0.166502158
1718,E05002231,Chadwell St Mary,564742,179365,0.37153,51.48923111,0.000471104,0.153610183
1719,E05002232,Chafford and North Stifford,560022,179830,0.30381301,51.49475861,0.000302572,0.099057646
1720,E05002233,Corringham and Fobbing,572464,183968,0.48489401,51.52827835,0.002642057,0.428648375
1721,E05002234,East Tilbury,567308,178306,0.40795401,51.47896957,0.002232524,0.279884779
1722,E05002235,Grays Riverside,560873,178128,0.31528601,51.47922897,0.00030392,0.112607122
1723,E05002236,Grays Thurrock,561725,178544,0.32773501,51.48273087,0.000233874,0.084389465
1724,E05002237,Little Thurrock Blackshots,562932,179722,0.34564599,51.49296188,0.000279245,0.095498635
1725,E05002238,Little Thurrock Rectory,563012,178449,0.34621099,51.48149872,0.000211344,0.064331239
1726,E05002239,Ockendon,559647,183094,0.29989299,51.52420044,0.001492273,0.206076362
1727,E05002240,Orsett,564869,183889,0.37547001,51.52983856,0.006119194,0.425751408
1728,E05002241,South Chafford,559504,178876,0.29592699,51.48633957,0.00018192,0.058899844
1729,E05002242,Stanford East and Corringham Town,569774,183428,0.445894,51.52425003,0.00020298,0.073535607
1730,E05002243,Stanford-le-Hope West,569149,181814,0.43612,51.50992966,0.000885013,0.210781678
1731,E05002244,Stifford Clays,561530,180787,0.325955,51.50292969,0.000374261,0.10033654
